poi_id,category,name,long,lat
8884,Bank,"CIMB Bank Boulevard, Miri",114.0118530000,4.4139240000
1376,Petrol_station,PETRONAS - Lobak,101.9320110000,2.7316820000
6744,Convenience_store,Mydin Wholesale Emporium @ Melaka,102.2495330000,2.2229390000
16845,Pet_store,TLC Pet Store,101.1326349000,4.6370020000
7370,Convenience_store,Giant @ Jalan Lintas,116.0971330000,5.9612710000
15422,Cafe,Nyonya Shiok Cafe,103.5715320000,1.6692030000
1756,Digi,Digi Specialised Store,101.7107990000,2.9390980000
11403,Restaurant,KFC @ Giant Kota Kinabalu,116.1251680000,5.9902910000
10201,Bank,Public Bank,101.6826990000,3.1028390000
7760,Pharmacy,Guardian,100.1933780000,6.4353380000
1669,Digi,Digi Sdn. Bhd.,101.0842930000,4.5872960000
8731,Bank,Bank Rakyat @ Gong Badak,103.0843460000,5.3967730000
4318,Petrol_station,Petron Kemaman,103.4226570000,4.2343560000
921,Petrol_station,Petronas,101.9594800000,2.7269210000
1604,Digi,Digi Sdn. Bhd.,101.7658050000,3.1471380000
12824,Hotel,Hotel Seri Malaysia Marang,103.2003370000,5.2022930000
2211,Maxis,Maxis,118.0738500000,5.8548950000
16476,Stadium,Chin Woo Stadium,101.6994100000,3.1411600000
5938,Convenience_store,7-11 Api-api Ctr,116.0700630000,5.9758080000
2473,Celcom,Celcom @ Jalan Persiaran Cempaka,103.1154510000,1.8644010000
9322,Bank,Agrobank Bintulu,113.0376950000,3.1800330000
15171,Cafe,New Sau Pau Cafe,114.0109680000,4.4157300000
1753,Digi,Digi Specialised Store,101.9363470000,2.7226750000
11724,Restaurant,Secret Recipe,101.6999430000,3.2386750000
7443,Convenience_store,Giant Superstore Puchong,101.6471110000,3.0627690000
15965,Cafe,Niniq Bistro & Bakery (Taman Pelangi Branch),103.7748430000,1.4821570000
8774,Bank,CIMB Bank Tanah Merah,102.1470770000,5.8088870000
8782,Bank,Atm - Maybank Kb Mall,102.2405410000,6.1169500000
10438,Bank,Bank Simpanan Nasional @ Serian,110.5705660000,1.1692880000
10734,Restaurant,Maple Palace Restaurant ,100.3232960000,5.4257270000
9668,Bank,Cimb Bank Tanah Rata,101.3755720000,4.4703350000
2389,Celcom,Celcom @ Taiping,100.7286680000,4.8766350000
7178,Convenience_store,Giant @ Jalan 20/16,101.6244400000,3.1068740000
33,Golf,Saujana Golf & Country Club,101.5751000000,3.1063200000
7341,Convenience_store,Giant @ Taman Pulai Utama,103.6223530000,1.5463520000
5716,Convenience_store,7-Eleven Malaysia Taman Impian Senai,103.6457930000,1.5958410000
10316,Bank,Maybank,103.6566840000,1.4819620000
4982,Petrol_station,Bhpetrol Kota Bharu,102.2493970000,6.1806150000
1169,Petrol_station,Petronas Sri Manjung 2,100.6656640000,4.1959610000
12253,Restaurant,Star Village Restaurant,101.6227220000,3.0433050000
6588,Convenience_store,MyNEWS.com @ Tesco Mergong,100.3506450000,6.1106880000
11319,Restaurant,Frankie Sandwich Cafe,103.3375370000,3.8252670000
702,Petrol_station,Petronas @ Sungai Udang,102.1325990000,2.2873120000
11025,Restaurant,Eleven Bistro & Eleven Bistro Restaurant,102.2459900000,2.1965770000
2427,Celcom,Celcom @ Jalan Yam Tuan,101.9407400000,2.7241190000
9146,Bank,Public Bank,101.8203360000,2.5214520000
1941,Maxis,Maxis Exclusive Partners (MEP),100.4390900000,5.3691380000
7634,Pharmacy,Guardian,101.6478250000,3.0633270000
8340,Electronics_store,Senheng Sri Manjung,100.6586150000,4.2027970000
5921,Convenience_store,Twin Mini Market,103.3722670000,3.9771680000
12131,Restaurant,Faridah Mentarang Bakar,101.0858510000,3.5343160000
3848,Petrol_station,Xcel Jalan Tun Ahmad Zaidi Adruce Kuching (Shell),110.3370010000,1.5407800000
12660,Restaurant,Kfc Sandakan 1,118.1183360000,5.8400960000
11984,Restaurant,Kar Fu Restaurant,115.2456430000,5.2782830000
11741,Restaurant,Gerai Jalan Tok Muda Awang Ngah,102.4242670000,3.4454900000
7352,Convenience_store,Giant Bowl Vegetarian,101.6211010000,3.1177220000
8807,Bank,Hsbc,102.2409340000,6.1279050000
5862,Convenience_store,"7-eleven @ Taman Rasah Jaya, Seremban",101.9465650000,2.6798940000
10396,Bank,Alliance Bank @ Kuching,110.3551590000,1.5571420000
11114,Restaurant,George & Dragon Cafe Sdn Bhd,103.6204300000,1.6421010000
13320,Hotel,B Link Hotel,103.6096770000,1.6547980000
205,Mall,Kerian Sentral Mall,100.4828780000,5.1275870000
16225,Cafe,Taste Bug's Restaurant & Caf,103.6712110000,1.5173210000
7498,Pharmacy,Watson @ Prima Tanjung Penang,100.3048150000,5.4512380000
15591,Cafe,Bakels Fresh Cafe,103.3347500000,3.8233720000
13990,Hotel,Issoria Hotel Sdn. Bhd.,102.5451680000,3.7679710000
6887,Convenience_store,99 Speed Mart @ Pekan Sungai Pelek,101.7154330000,2.6410190000
10832,Restaurant,Angry Hog Joint,114.0092890000,4.4352310000
4252,Petrol_station,Petron Jalan Burmah,100.3146880000,5.4286110000
13294,Hotel,Prime City Hotel,103.3233350000,2.0349670000
3987,Petrol_station,Petron,100.3703700000,5.4075990000
2768,Affluent Area,Mont Kiara,101.6506025000,3.1704636000
12092,Restaurant,Kfc Sri Aman,111.4625160000,1.2387610000
10760,Restaurant,Vintage Bulgaria,100.2925960000,5.4645830000
14644,Hotel,Time Hotel Sdn. Bhd.,101.9208310000,2.7194460000
4485,Petrol_station,Caltex Jalan Yew Pudu,101.7172200000,3.1348100000
522,Petrol_station,PETRONAS - Lot 659 Jalan Miri - Pujut (Pujut),114.0021070000,4.4043010000
5172,Petrol_station,Bhpetrol Batu Kikir,102.3173940000,2.8260710000
15415,Cafe,IceZoneKafe ,103.3244950000,2.0265440000
8508,Mall,The Store,101.7523460000,3.1323060000
8527,Mall,The Store,100.4882670000,5.6365470000
8671,Bank,Hong Leong Bank @ Tawau,117.9147870000,4.2824570000
744,Petrol_station,Petronas Simpang Renggam,103.3111690000,1.8265200000
5498,Convenience_store,7-11 Ipoh Garden,101.1097320000,4.6104170000
9558,Bank,AmBank,115.4063910000,4.8604610000
16875,Pet_store,Moshi Moshi Pet House,111.8446331000,2.2879065000
6683,Convenience_store,Mydin,101.6031000000,3.1545000000
15615,Cafe,Nabill Cafe Cherating Lama Kuantan Pahang,103.3916260000,4.1272510000
8189,Electronics_store,Senheng,102.2417840000,6.1274090000
7208,Convenience_store,Giant Hypermarket Tawau (GHTW),117.9203230000,4.2575580000
5464,Convenience_store,"7-eleven @ Jalan Tudan, Miri",114.0408970000,4.4743910000
5400,Convenience_store,7-11 Pasir Tumboh,102.2805800000,6.0578270000
5223,Convenience_store,"7-Eleven Jln Merdeka, Merdeka Villa Ampang",101.7643130000,3.1384530000
13254,Hotel,Mimosa Hotel,102.2513570000,2.1990900000
10089,Bank,CIMB Bank Kuala Krai,102.2007420000,5.5476070000
5503,Convenience_store,"7-eleven @ Taman Desa Rishah, Ipoh",101.0522550000,4.5830180000
15149,Cafe,Pedal Inn Penang,100.3286760000,5.4168440000
4988,Petrol_station,Bhpetrol Kuala Besut,102.5354390000,5.8377720000
14985,Cafe,Starbucks Coffee -Pavilion (Level 6)-,101.7131730000,3.1483290000
6078,Convenience_store,99 Speed Mart @ Sungai Besar,100.9885550000,3.6732200000
14474,Hotel,Permata homestay,103.4131150000,4.2357860000
5176,Petrol_station,Bhpetrol Buki Kemuning,101.5409670000,3.0236370000
1337,Petrol_station,Petronas Muadzam Shah,103.0743330000,3.0784020000
9382,Bank,Bank Muamalat Seremban,101.9404190000,2.7252890000
5305,Convenience_store,7-Eleven,103.1390660000,5.3063140000
2094,Maxis,Maxis Center @ Bangi Utama,101.7571450000,2.9530200000
12470,Restaurant,Mcdonald's,103.6783810000,1.5230740000
13646,Hotel,Borneo Gaya Lodge,116.0774520000,5.9846270000
16623,Stadium,Dataran Merdeka,115.2453110000,5.2759860000
11686,Restaurant,Mcdonald's,101.7906980000,3.3510250000
16539,Stadium,Darul Aman Stadium,100.3718110000,6.1360630000
10084,Bank,Agrobank Slim River,101.4039660000,3.8293850000
17205,Pet_store,Asma Agro (M) Sdn. Bhd.,103.6734683000,1.4732026000
16245,Cafe,Charms Cafe @ 1 Utama,101.6160660000,3.1506510000
3407,Petrol_station,Shell,101.8306650000,2.7021530000
3044,Petrol_station,Shell,101.1217200000,4.6252610000
13094,Hotel,Bukit Merah Laketown Resort,100.7416330000,4.8519320000
1030,Petrol_station,"PETRONAS - Batu 8 1/ 2, Jalan Tuaran",116.1030270000,5.9830870000
1792,Digi,Digi Specialised Store,101.7523850000,3.2097610000
10202,Bank,CIMB Bank Subang Jaya,101.5911380000,3.0734000000
6563,Convenience_store,MyNEWS.com @ Aeon Mahkota Cheras,101.7873630000,3.0544790000
14513,Hotel,Hotel Caliber,101.7392680000,3.1003530000
13995,Hotel,Hotel Jelai Temerloh,102.4152550000,3.4431910000
15094,Cafe,cyber cafe din,102.1647670000,5.8506580000
10309,Bank,Maybank Taman Nusa Bestari,103.6556200000,1.4966480000
4786,Petrol_station,Caltex,103.6794260000,1.4762780000
2673,Celcom,Celcom (Eastern Telecommunications) @ Pekan Gua Musang,101.9647550000,4.8816260000
13407,Hotel,Muar Traders Hotel,102.5634460000,2.0463760000
17319,Pet_store,Doggie World Taiping,100.7408319000,4.8516021000
13329,Hotel,"SR INN Hotel (Simpang Renggam, Johor)",103.3069540000,1.8281390000
6816,Convenience_store,PASARAYA BORONG SAKAN PARIT SULONG,102.8892910000,1.9747530000
4370,Petrol_station,Petron,102.8567000000,2.4893400000
5357,Convenience_store,"7-eleven @ Jalan Padang Tembak, Kota Bharu",102.2932770000,6.1474010000
14963,Hotel,Harbourside Backpackers,118.1195340000,5.8391100000
13418,Hotel,Eastern Hotel,102.5386060000,2.2645830000
13307,Hotel,Rose Cottage Hotel Taman Impian Senai Johor Bahru,103.6457460000,1.5961880000
10210,Bank,Maybank,101.5852200000,3.0472290000
609,Petrol_station,Petronas Pekan Jitra,100.4125590000,6.2691400000
12617,Restaurant,KFC (Sarawak) Sdn. Bhd.,110.3539710000,1.5441200000
699,Petrol_station,Petronas Cheng,102.2148930000,2.2780190000
8832,Bank,Citibank @ Perai Autocity,100.4294210000,5.3381680000
7953,Pharmacy,Guardian Terminal 1,101.9369140000,2.7224970000
3717,Petrol_station,Shell Petrol Station,115.0030640000,4.7417390000
1093,Petrol_station,Petronas Pagoh,102.7689360000,2.1469490000
5741,Convenience_store,Pasaraya Borong Sakan Sdn. Bhd.,103.0660520000,2.0159010000
8681,Bank,Public Bank Branch Tawau,117.8919740000,4.2448140000
7242,Convenience_store,Giant Hypermarket @ Miri,113.9938140000,4.3973610000
10829,Restaurant,Tsen Chee Kong Restaurant,113.9905660000,4.4017480000
10268,Bank,Rhb Bank Seremban,101.9383160000,2.7267340000
10433,Bank,Bank Rakyat,110.4179100000,1.4642710000
15327,Cafe,Kedai Kopi Cinta Sayang,111.8270670000,2.2882860000
14325,Hotel,Best Star Resort,99.7266500000,6.2913850000
4804,Petrol_station,Caltex Pelabuhan Johor,103.9138120000,1.4441610000
9891,Bank,HSBC Bank,103.7624780000,1.4562580000
17324,Pet_store,Pets Talk,100.3019570000,5.4526270000
3039,Petrol_station,Shell,101.0490510000,4.5673000000
9038,Bank,Ambank,100.1937760000,6.4358370000
3627,Petrol_station,Shell Jalan Datuk Ahmad Yunus Sitiawan,100.6975720000,4.2170940000
13606,Hotel,The Klagan Hotel,116.0710340000,5.9784380000
14898,Hotel,Woodpecker Lodge,110.3544920000,1.5581090000
2961,Petrol_station,SHELL,100.4912730000,5.6809100000
3777,Petrol_station,Shell Jalan Tun Dr Ismail Seremban,101.9336370000,2.7351690000
5677,Convenience_store,7-Eleven,101.7974470000,2.5231990000
14849,Hotel,The Barat Perhentian,102.7384890000,5.9002370000
9353,Bank,Pejabat Cawangan Tabung Haji Semporna,118.3329570000,5.0225630000
5253,Convenience_store,"7-Eleven Pekan Rantau Panjang, Klang",101.4120430000,3.0698630000
5461,Convenience_store,LAI HUAT MINIMARKET,100.4256150000,5.3611730000
15705,Cafe,Intan Cafe,115.4089280000,4.8597480000
2769,Petrol_station,Shell,101.6470660000,3.0811760000
11124,Restaurant,Bevy World,103.3214630000,2.0334530000
15204,Cafe,Meet D'Brown,114.0190480000,4.4473540000
4351,Petrol_station,Petron,101.4237350000,3.0161260000
11553,Restaurant,Albert Arulsamy Restaurant,102.3971060000,2.8058060000
36,Golf,The Mines Resort & Golf Club,101.7171150000,3.0319780000
17111,Pet_store,The Rock Pet Shop,100.6654716000,4.2016539000
770,Petrol_station,Petronas @ Yong Peng,103.0658800000,2.0171020000
12733,Hotel,"Grand Seasons Hotel, Kuala Lumpur",101.6979770000,3.1698550000
16467,Amusement_park,Sarawak Cultural Village,110.3160810000,1.7491770000
3715,Petrol_station,Shell Jelapang,101.0618530000,4.6076740000
6886,Convenience_store,99 Speed Mart,101.7459290000,2.6467160000
13267,Hotel,Beuford Hotel,102.2588050000,2.1848180000
2623,Celcom,Celcom Centre Teluk Intan,101.0227450000,4.0249780000
2384,Celcom,Celcom @ Lorong Tupai,100.7434680000,4.8482080000
9860,Bank,Hong Leong,101.6965900000,3.1587500000
2387,Celcom,Celcom @ Jalan Silibin,101.0587920000,4.6098770000
5513,Convenience_store,7-11 Batu Gajah,101.0404570000,4.4728690000
2529,Celcom,Celcom Authrised Dealer Taman Johor Jaya,103.8040950000,1.5398630000
7881,Pharmacy,Guardian,103.6840940000,1.5403140000
3419,Petrol_station,Shell,101.7943680000,2.8229310000
16917,Pet_store,Furkid City Pet Shop,102.2293300000,2.2578170000
2215,Celcom,Celcom,101.6568170000,3.1638030000
2551,Celcom,Celcom @ Jalan Cahaya,101.5228430000,3.6902580000
22,Golf,Penang Golf Resort,100.4428810000,5.5261450000
7005,Convenience_store,Econsave Klebang,101.1197060000,4.6871590000
15729,Cafe,Peniaga Huat Hin,115.2486090000,5.2740900000
2437,Celcom,Celcom (K & K Telecommunications Sdn. Bhd.) @ Jalan Ulu Oya,111.9214310000,2.2961420000
12348,Restaurant,Pizza Hut and KFC,101.9624430000,4.8768420000
1487,Petrol_station,Petronas,110.3776810000,1.5057420000
3821,Petrol_station,Shell,110.3392580000,1.5705850000
6137,Convenience_store,"7-Eleven Jalan Pinggiran 1A/1, Pinggiran Batu Caves",101.6922670000,3.2506200000
8457,Mall,Aeon Big Alor Setar,100.3598720000,6.1285850000
3488,Petrol_station,Shell,116.2688160000,6.1354260000
4290,Petrol_station,Petron,101.6156760000,3.1435720000
4532,Petrol_station,Caltex Panji,102.2964410000,6.1390960000
2078,Maxis,Maxis Center @ Maju Junction Mall,101.6960460000,3.1591400000
3792,Petrol_station,Shell,101.4463600000,3.0545460000
2056,Maxis,Maxis Center Danga Bay,103.7192090000,1.4834240000
16865,Pet_store,Hong Yook Pet Shop,100.2328205000,6.4351449000
2077,Maxis,Maxis Authorized Service Agent Kaw Perusahaan Pkns,101.7206760000,3.2018770000
17223,Pet_store,Heart of Pets Empire,101.6904720000,3.0844440000
3875,Petrol_station,Shell,118.0234810000,5.8836100000
13508,Hotel,Hotel Ocean,118.3302800000,5.0245080000
10166,Bank,Cimb,103.3935900000,4.6906200000
14382,Hotel,Diana Homestay Yong Peng,103.0741590000,2.0160470000
2677,Celcom,Celcom (FJ Bowline (Malaysia) Sdn. Bhd.) @ Kompleks PKNS Shah Alam,101.5170300000,3.0707500000
601,Petrol_station,Petronas Jalan Langgar Alor Setar,100.3925810000,6.1398600000
4044,Petrol_station,Petron Jalan Pasir Puteh Ipoh,101.0815340000,4.5837790000
12094,Restaurant,Gerai Medan Selera Sri Aman,111.4630160000,1.2351730000
14200,Hotel,Selesa Hillhomes & Golf Resort,101.8224460000,3.3553930000
11390,Restaurant,Hi Seoul Korean Restaurant,116.0926090000,5.9900450000
12495,Restaurant,Mcdonald's,101.6078930000,3.1951390000
5080,Petrol_station,Bhpetrol Plentong,103.8165080000,1.5274630000
11722,Restaurant,Al-Amin Food Corner (AFC),101.7026370000,3.2335130000
8657,Bank,Affin Bank Berhad,117.8901790000,4.2463170000
1829,Digi,Perfect Mobile Sdn Bhd (Digi),110.3509000000,1.5581060000
5493,Convenience_store,"7-eleven @ Taman Cempaka, Ipoh",101.1274540000,4.5948750000
11246,Restaurant,Heng Yen Cafe,113.0901110000,3.1905700000
5447,Convenience_store,7-11 Alma,100.4807690000,5.3325900000
10092,Bank,Bank Simpanan Nasional Sri Aman,111.4634590000,1.2350670000
14984,Cafe,CoffeeSocit,101.6665100000,3.1709970000
10623,Restaurant,A&W,103.1542330000,5.3240370000
795,Petrol_station,Petronas,103.6297300000,1.5381300000
295,Petrol_station,Petronas,101.6735890000,2.9403400000
4089,Petrol_station,Petron Jalan Perusahaan,100.4147150000,5.3552910000
12761,Hotel,First Hotel,117.8892470000,4.2466000000
5986,Convenience_store,"7-eleven @ Jalan Sia Her Yam, Segamat",102.8230190000,2.5040930000
8443,Mall,Aeon-Light Electrical Engineering,100.4567490000,5.3443560000
3854,Petrol_station,Shell Petrol Kiost,110.3221610000,1.5631080000
11533,Restaurant,Restoran Star's,102.5837770000,2.0527430000
5735,Convenience_store,Sri Delima Maju Enterprise,103.3132840000,2.0023010000
7192,Convenience_store,Giant Hypermarket Senawang,101.9842700000,2.7022100000
15921,Cafe,Fit For 2,101.6713600000,3.1307000000
12045,Restaurant,Arked Sri Kemunting Foodcourt,103.3146370000,3.7940750000
16391,Amusement_park,Laser Battle Ipoh,101.0902150000,4.5956400000
11343,Restaurant,Restoran Alif,103.3296160000,3.8140050000
7212,Convenience_store,Giant @ Jalan Padang Hiliran,103.1284140000,5.3102680000
815,Petrol_station,Petronas,103.6969900000,1.5002600000
13661,Hotel,Kompleks Sukan Tenom,115.9399340000,5.1187630000
15305,Cafe,Coffee books & Rain,100.3626930000,6.1106420000
11710,Restaurant,Rajawali Coffee House,101.7818700000,3.3996870000
16001,Cafe,Starbucks,101.7740340000,3.3868200000
15601,Cafe,Bistro D'Gambut Sidewalk Cafe,103.3240600000,3.8249620000
6650,Convenience_store,KK Super Mart,101.5067920000,3.0585610000
17313,Pet_store,Amico Supply Sdn. Bhd.,103.5133495000,1.5156561000
4460,Petrol_station,Caltex,101.6476740000,3.0994090000
11189,Restaurant,Teochew Kuih,102.5688470000,2.0466710000
9288,Bank,Atm - Rhb Bank Lapangan Terbang Bintulu,113.0237860000,3.1236460000
15143,Cafe,MieleYo Premium Frozen Yogurt,100.3152510000,5.3762320000
9070,Bank,RHB Bank,111.8261490000,2.2912070000
10615,Restaurant,Pizza Hut Giant Kuala Terengganu,103.1284940000,5.3104660000
10801,Restaurant,Famous Amos Bintang Plaza,113.9934800000,4.3970110000
2702,Celcom,Celcom (Compumart Sales & Services (Sarawak) Sdn. Bhd.) @ One Tj Shopping Complex,110.3611120000,1.5064480000
15323,Cafe,Pang Chee Ho,111.8412030000,2.2815490000
4484,Petrol_station,Caltex R&R Usj,101.5756480000,3.0287870000
13632,Hotel,Likas Square Apartment Hotel,116.0923140000,5.9899010000
11969,Restaurant,Kintoki Japanese Restaurant,101.0525680000,4.5847080000
9481,Bank,"CIMB Bank Kampung Air, Kota Kinabalu",116.0736290000,5.9780860000
6211,Convenience_store,Tune Hotel (Danga Bay),103.7171490000,1.4851080000
464,Petrol_station,Petronas,100.4434970000,5.3145060000
14044,Hotel,Paradise Apartment,100.3070070000,5.3353860000
10185,Bank,Atm - Maybank Petronas Kerteh 2,103.4407360000,4.4817860000
15412,Cafe,Old Town White Coffee,103.3203440000,2.0398720000
6445,Convenience_store,"7-Eleven Jalan SS15/4B, Subang Jaya",101.5890470000,3.0776580000
7497,Pharmacy,Watsons @ Plaza Bukit Mertajam,100.4622180000,5.3666010000
5882,Convenience_store,7-11 Jalan Bukit Ubi,103.3215210000,3.8103170000
1574,Digi,Digi,101.6471940000,3.1046730000
12360,Restaurant,Kfc Alor Gajah,102.2096750000,2.3803970000
5195,Petrol_station,Bhpetrol Taman Tun Dr Ismail,101.6259660000,3.1418210000
4629,Petrol_station,Caltex Taman Cempaka,101.1273640000,4.5953240000
6848,Convenience_store,PASARAYA BORONG SAKAN MARAN,102.7829620000,3.5840860000
9079,Bank,Ambank Sibu Jalan Pedada,111.8462920000,2.3107880000
11557,Restaurant,Marrybrown Segamat,102.8228280000,2.5048690000
16732,Pet_store,HAZLIM ANIMAL CLINIC @ KLINIK HAIWAN HAZLIM,100.4113950000,5.3827720000
9640,Bank,Bank Simpanan Nasional,103.1946200000,2.1896300000
4266,Petrol_station,Petron,101.6613810000,3.1442250000
2474,Celcom,Celcom,103.5770000000,1.6682500000
5954,Convenience_store,7-11 Bandaran Berjaya,116.0755860000,5.9767000000
17218,Pet_store,AFS Pet Shop,101.4850863000,3.2027964000
11817,Restaurant,Kfc Giant Bayan Baru,100.2842820000,5.3206900000
13124,Hotel,Rangkaian Hotel Seri Malaysia Sdn Bhd,100.3722430000,6.1345660000
11079,Restaurant,PERDANA OCEAN BANQUET HALL ,102.9558770000,1.8468090000
2248,Celcom,Blue Cube,101.5953600000,3.1047780000
14986,Cafe,Mukha,101.6224190000,3.1550420000
800,Petrol_station,PETRONAS - Pasir Gudang,103.9133390000,1.4537520000
11583,Restaurant,Breeze Lounge,99.8554010000,6.3001230000
16352,Amusement_park,Green Light Prostate Laser Centre Sdn Bhd,101.7393040000,3.1616600000
1886,Maxis,Maxis Fibre Internet Broadband @ Bandar Putra Permai,101.6757490000,2.9910530000
16329,Cafe,Asian Recipe Cafe Sdn. Bhd.,110.3540290000,1.5164940000
3906,Petrol_station,Petron,101.7048400000,3.0416000000
3466,Petrol_station,Shell,116.1030200000,5.9462710000
12440,Restaurant,Oldtown White Coffee Nusa Bestari,103.6573190000,1.4937980000
16859,Pet_store,Pet Shoppe,100.3676900000,6.1193590000
11482,Restaurant,Kfc Sipitang,115.5493800000,5.0773730000
6487,Convenience_store,"Kedai Rakyat 1 Malaysia Kota Pedawan, Sarawak",110.3378390000,1.4007890000
6172,Convenience_store,Happy Mart,100.2794730000,5.3309050000
17157,Pet_store,99 Pet Centre,100.4727400000,5.3479410000
9944,Bank,Atm - Bsn Ipk Ipoh,101.0751520000,4.5955790000
8444,Mall,Aeon Fantasy (M) Sdn. Bhd.,100.3064630000,5.3328410000
11461,Restaurant,Yit Ping Hiong Restaurant,115.9431820000,5.1229630000
14058,Hotel,Double Lion Hotel,100.9394000000,4.7693470000
11660,Restaurant,Nasi Briyani Ayam Madu Lumut,100.6329090000,4.2355180000
15578,Cafe,Vintage Vines Enterprise,103.3289570000,3.8163840000
16045,Cafe,Yellow Beach Cafe,99.7272340000,6.2893850000
5778,Convenience_store,"7-eleven @ Taman Impian Emas, Skudai",103.6842340000,1.5402000000
3897,Petrol_station,Petron,101.7492000000,2.9699900000
17118,Pet_store,Q + Q Pet Shop,101.0222540000,4.0203430000
807,Petrol_station,Petronas,103.6160400000,1.5634900000
2939,Petrol_station,Shell,100.3819950000,5.5300850000
1849,Maxis,Maxis,101.7282690000,3.1252460000
3228,Petrol_station,Shell,103.1435210000,1.6804330000
15373,Cafe,The Baker's BOY,102.0845630000,2.3276770000
5725,Convenience_store,Ioi Mart,103.5684300000,1.6584580000
7450,Convenience_store,Giant Hypermarket,118.0570500000,5.8663740000
4551,Petrol_station,Caltex Batang Merbau,102.0435500000,5.8124930000
543,Petrol_station,Petronas,100.7058550000,4.8205570000
11959,Restaurant,Kfc Desa Rishah,101.0479470000,4.5829990000
4855,Petrol_station,Caltex Kuala Dipang,101.1557240000,4.3779130000
12208,Restaurant,Pizza Hut,103.4483380000,4.4406970000
7017,Convenience_store,Econsave Cash & Carry Sdn. Bhd.,103.5790500000,1.6648810000
12602,Restaurant,The Junk,110.3479700000,1.5553670000
7618,Pharmacy,Guardian,101.6825000000,2.9390900000
1672,Digi,Smartcom Enterprise - Digi Specialised Shop,101.0900720000,4.5971720000
8081,Pharmacy,"Guardian @ Taman Tun Aminah, Johor",103.6666670000,1.5333330000
8173,Electronics_store,Senheng Electric (KL) Sdn. Bhd. (Gombak Showroom),101.7055620000,3.1948550000
9768,Bank,Maybank,101.7046160000,3.2418780000
8218,Electronics_store,Senheng Electric (KL) Sdn. Bhd. (Central Square Showroom),100.4879950000,5.6366150000
9189,Bank,Hong Leong,103.3643540000,2.0658410000
3467,Petrol_station,Shell,116.2549980000,6.1442430000
9058,Bank,Maybank Sibu Central,111.8281280000,2.2910870000
16695,Pet_store,NUR Pet Kingdom,101.7916610000,2.9591630000
314,Petrol_station,Petronas,101.7747800000,3.0109000000
2782,Petrol_station,Shell,101.7333100000,3.1004400000
3369,Petrol_station,Shell,101.7150000000,3.1983270000
270,KTM,Kepong,101.6372220000,3.2025000000
6529,Convenience_store,MyNEWS.com @ Taman Equine,101.6748550000,2.9942130000
14933,Hotel,2 Inn 1 Boutique Hotel & Spa,118.0983710000,5.8369540000
4176,Petrol_station,Petron Gas Station,103.0968300000,1.8558610000
4254,Petrol_station,Petron Jalan Bagan Luar,100.3703420000,5.4076430000
7426,Convenience_store,Giant @ Jalan Changkat Permata,101.7517800000,3.2073900000
6714,Convenience_store,Mydin Mall Kuala Terengganu,103.1306820000,5.3115110000
16515,Stadium,Kompleks Sukan Tawau,117.8831550000,4.2915690000
17112,Pet_store,Ocean Pets,101.2911690000,4.1112810000
17053,Pet_store,Meki The Cat,103.4424370000,4.5011730000
1636,Digi,Digi Specialist Store,100.4887970000,5.6380010000
16130,Cafe,Coffee Berry,101.7408680000,3.0868800000
3935,Petrol_station,Petron,101.7512890000,3.1606420000
4809,Petrol_station,Caltex Taman Pelangi,103.7717230000,1.4823370000
4884,Petrol_station,Caltex Jalan Kelapa Klang,101.4409200000,3.0347900000
8334,Electronics_store,"Senheng Bandar Utama, Segamat",102.8205400000,2.5084470000
14554,Hotel,Salang Indah Resort,104.1550260000,2.8765450000
5480,Convenience_store,CCK Fresh Mart Sdn. Bhd.,113.9969750000,4.4143250000
17089,Pet_store,Lily Pet Shop,116.0877140000,5.9581710000
7610,Pharmacy,Guardian,101.7753060000,2.9383610000
14047,Hotel,Alan De Villa,100.4444790000,5.3260460000
16481,Stadium,Sport Planet Ampang,101.7549600000,3.1566200000
1514,Petrol_station,PETRONAS - Hui Sing Garden - New,110.3464800000,1.5078430000
7956,Pharmacy,Guardian Alamanda Putrajaya,101.7120530000,2.9397210000
17210,Pet_store,Chiong Fatt Sdn Bhd,101.7178301000,3.1328235000
150,Mall,Nirwana Maju,103.8997010000,1.7279390000
8263,Electronics_store,Senheng 1 lagenda,102.2516730000,2.2184660000
6547,Convenience_store,MyNEWS.com @ Carrefour Senawang,101.9597020000,2.7051300000
3471,Petrol_station,Shell,116.0548080000,5.9361000000
10785,Restaurant,Hot Spot Bistro & Bar,114.0009370000,4.4048390000
8117,Pharmacy,Guardian @ Wisma Saberkas,110.3401560000,1.5369780000
6223,Convenience_store,7-Eleven,101.7026290000,3.1366270000
6865,Convenience_store,Dmart Kertih 6,103.3560990000,4.6026340000
6731,Convenience_store,"Mydin wholesale, Lebuh Chulia",100.3389820000,5.4159600000
823,Petrol_station,Petronas Bukit Indah 1,103.6481490000,1.4844130000
4227,Petrol_station,Petron,103.8988260000,1.7234700000
2240,Celcom,Celcom @ Jalan Kenanga 2,101.6698940000,2.8721950000
608,Petrol_station,PETRONAS - Bukit Kayu Hitam - New,100.4190350000,6.4846070000
15225,Cafe,Kafe FD Nasi Lemak Kukus,101.1216060000,4.6161660000
10265,Bank,Atm - Ambank Giant Superstore Prima Saujana,101.8028420000,3.0088380000
10963,Restaurant,Kheng Hock Cafe & Restaurant,111.8315140000,2.2845840000
3065,Petrol_station,Shell,100.4194960000,6.2553770000
